module	file	loc	match_count	match_arms_total	avg_match_arms	if_count	if_chain_count	max_branch_depth	fanout	branch_sites_total
db::executor::terminal::bytes	crates/icydb-core/src/db/executor/terminal/bytes.rs	337	6	15	2.50	3	3	2	3	9
db::executor::terminal	crates/icydb-core/src/db/executor/terminal/mod.rs	64	0	0	0.00	3	3	2	4	3
db::executor::terminal::page	crates/icydb-core/src/db/executor/terminal/page.rs	1112	11	30	2.73	36	35	3	3	46
db::executor::terminal::ranking::by_slot	crates/icydb-core/src/db/executor/terminal/ranking/by_slot.rs	111	0	0	0.00	0	0	0	5	0
db::executor::terminal::ranking::materialized	crates/icydb-core/src/db/executor/terminal/ranking/materialized/mod.rs	204	1	2	2.00	3	3	1	4	4
db::executor::terminal::ranking::materialized::projections	crates/icydb-core/src/db/executor/terminal/ranking/materialized/projections.rs	144	0	0	0.00	0	0	0	4	0
db::executor::terminal::ranking	crates/icydb-core/src/db/executor/terminal/ranking/mod.rs	185	4	12	3.00	1	1	1	5	5
db::executor::terminal::ranking::take	crates/icydb-core/src/db/executor/terminal/ranking/take.rs	21	0	0	0.00	0	0	0	3	0
db::executor::terminal::row_decode	crates/icydb-core/src/db/executor/terminal/row_decode.rs	167	0	0	0.00	3	3	1	5	3
db::executor::traversal	crates/icydb-core/src/db/executor/traversal.rs	52	0	0	0.00	2	2	1	2	2
db::executor::util	crates/icydb-core/src/db/executor/util.rs	10	0	0	0.00	1	1	1	0	1
db::executor::window	crates/icydb-core/src/db/executor/window.rs	60	0	0	0.00	2	2	1	1	2
db::identity	crates/icydb-core/src/db/identity/mod.rs	264	0	0	0.00	15	15	1	0	15
db::index::entry	crates/icydb-core/src/db/index/entry.rs	429	4	10	2.50	13	13	1	4	17
db::index::envelope	crates/icydb-core/src/db/index/envelope.rs	126	6	14	2.33	4	4	1	2	10
db::index::key::build	crates/icydb-core/src/db/index/key/build.rs	486	13	28	2.15	14	14	2	5	27
db::index::key::codec::bounds	crates/icydb-core/src/db/index/key/codec/bounds.rs	43	0	0	0.00	0	0	0	1	0
db::index::key::codec::envelope	crates/icydb-core/src/db/index/key/codec/envelope.rs	28	0	0	0.00	0	0	0	2	0
db::index::key::codec::error	crates/icydb-core/src/db/index/key/codec/error.rs	9	0	0	0.00	0	0	0	0	0
db::index::key::codec	crates/icydb-core/src/db/index/key/codec/mod.rs	273	0	0	0.00	9	9	1	2	9
db::index::key::codec::scalar	crates/icydb-core/src/db/index/key/codec/scalar.rs	22	1	3	3.00	0	0	1	1	1
db::index::key::codec::tuple	crates/icydb-core/src/db/index/key/codec/tuple.rs	57	0	0	0.00	5	5	1	1	5
db::index::key::expression	crates/icydb-core/src/db/index/key/expression.rs	73	4	24	6.00	0	0	1	3	4
db::index::key::id	crates/icydb-core/src/db/index/key/id.rs	49	0	0	0.00	1	1	1	1	1
db::index::key	crates/icydb-core/src/db/index/key/mod.rs	14	0	0	0.00	0	0	0	0	0
db::index::key::ordered::error	crates/icydb-core/src/db/index/key/ordered/error.rs	22	0	0	0.00	0	0	0	1	0
db::index::key::ordered	crates/icydb-core/src/db/index/key/ordered/mod.rs	266	5	66	13.20	1	1	1	3	6
db::index::key::ordered::normalize	crates/icydb-core/src/db/index/key/ordered/normalize.rs	169	0	0	0.00	10	10	1	2	10
db::index::key::ordered::parts	crates/icydb-core/src/db/index/key/ordered/parts.rs	89	2	4	2.00	3	3	1	3	5
db::index::key::ordered::semantics	crates/icydb-core/src/db/index/key/ordered/semantics.rs	68	0	0	0.00	2	2	1	3	2
db::index	crates/icydb-core/src/db/index/mod.rs	39	0	0	0.00	0	0	0	0	0
db::index::pk_equivalence	crates/icydb-core/src/db/index/pk_equivalence.rs	32	0	0	0.00	0	0	0	2	0
db::index::plan::commit_ops	crates/icydb-core/src/db/index/plan/commit_ops.rs	141	1	3	3.00	9	9	3	2	10
db::index::plan	crates/icydb-core/src/db/index/plan/mod.rs	455	4	9	2.25	7	7	2	5	11
db::index::plan::private	crates/icydb-core/src/db/index/plan/private.rs	5	0	0	0.00	0	0	0	1	0
db::index::plan::unique	crates/icydb-core/src/db/index/plan/unique.rs	126	0	0	0.00	6	6	1	5	6
db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	415	18	66	3.67	7	7	2	2	25
db::index::predicate	crates/icydb-core/src/db/index/predicate/mod.rs	132	2	15	7.50	3	3	2	4	5
db::index::range	crates/icydb-core/src/db/index/range.rs	150	5	15	3.00	2	2	1	3	7
db::index::scan::decode	crates/icydb-core/src/db/index/scan/decode.rs	186	0	0	0.00	13	13	2	4	13
db::index::scan	crates/icydb-core/src/db/index/scan/mod.rs	6	0	0	0.00	0	0	0	1	0
db::index::scan::raw	crates/icydb-core/src/db/index/scan/raw.rs	163	3	7	2.33	8	8	3	4	11
db::index::store	crates/icydb-core/src/db/index/store.rs	122	1	3	3.00	2	2	1	2	3
db::migration	crates/icydb-core/src/db/migration/mod.rs	368	0	0	0.00	10	10	1	4	10
db	crates/icydb-core/src/db/mod.rs	267	0	0	0.00	2	2	1	3	2
db::numeric	crates/icydb-core/src/db/numeric/mod.rs	123	2	6	3.00	1	1	1	3	3
db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	444	9	35	3.89	16	15	2	3	24
db::predicate::coercion	crates/icydb-core/src/db/predicate/coercion.rs	114	2	6	3.00	0	0	1	1	2
db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	277	7	49	7.00	4	4	2	2	11
db::predicate::fingerprint	crates/icydb-core/src/db/predicate/fingerprint.rs	10	0	0	0.00	0	0	0	1	0
